SR NO.,Car Name,Year,Distance,Owner,Fuel,Location,Drive,Type,Price,,,,,,,,
3392,Maruti Alto 800,04-Jul-05,68582,1,PETROL,KA-51,Manual,HatchBack,270000,,,,,,,,
3393,Maruti Alto 800,05-Jul-05,64268,2,PETROL,AP-01,Manual,HatchBack,216000,,,,,,,,
3394,Maruti Alto 800,09-Jul-05,63684,1,PETROL,TN-12,Manual,HatchBack,300000,,,,,,,,
3395,Maruti Alto 800,07-Jul-05,70556,1,CNG,MH-47,Manual,HatchBack,276000,,,,,,,,
3396,Maruti Alto 800,05-Jul-05,82985,2,CNG,GJ-05,Manual,HatchBack,214000,,,,,,,,
3397,Maruti Alto 800,07-Jul-05,72796,1,PETROL,UP-80,Manual,HatchBack,213000,,,,,,,,
3398,Maruti Alto 800,11-Jul-05,58315,1,PETROL,KL-22,Manual,HatchBack,299000,,,,,,,,
3399,Maruti Alto 800,07-Jul-05,34871,1,PETROL,DL-2C,Manual,HatchBack,287000,,,,,,,,
3400,Maruti Alto 800,06-Jul-05,76339,1,PETROL,MH-08,Manual,HatchBack,216000,,,,,,,,
3401,Maruti Alto 800,06-Jul-05,46270,1,PETROL,KL-25,Manual,HatchBack,242000,,,,,,,,
3402,Maruti Alto 800,11-Jul-05,42212,1,PETROL,RJ-02,Manual,HatchBack,331000,,,,,,,,
3403,Maruti Alto 800,05-Jul-05,75102,2,PETROL,TN-18,Manual,HatchBack,226000,,,,,,,,
3404,Maruti Alto 800,10-Jul-05,61029,2,PETROL,GJ-21,Manual,HatchBack,326000,,,,,,,,
3405,Maruti Alto 800,08-Jul-05,46543,1,PETROL,DL-6C,Manual,HatchBack,226000,,,,,,,,
3406,Maruti Alto 800,05-Jul-05,97228,1,CNG,MH-12,Manual,HatchBack,290000,,,,,,,,
3407,Maruti Alto 800,11-Jul-05,20950,2,PETROL,GJ-27,Manual,HatchBack,334000,,,,,,,,
3408,Maruti Alto 800,04-Jul-05,63748,2,PETROL,MH-48,Manual,HatchBack,207000,,,,,,,,
3409,Maruti Alto 800,09-Jul-05,61475,2,PETROL,DL-2C,Manual,HatchBack,287000,,,,,,,,
3410,Maruti Alto 800,07-Jul-05,28431,2,PETROL,MH-02,Manual,HatchBack,250000,,,,,,,,
3411,Maruti Alto 800,10-Jul-05,17414,1,PETROL,GJ-06,Manual,HatchBack,334000,,,,,,,,
3412,Maruti Alto 800,06-Jul-05,42988,2,PETROL,TN-12,Manual,HatchBack,271000,,,,,,,,
3413,Maruti Alto 800,09-Jul-05,60581,1,PETROL,KL-03,Manual,HatchBack,264000,,,,,,,,
3414,Maruti Alto 800,07-Jul-05,19219,1,PETROL,MH-05,Manual,HatchBack,260000,,,,,,,,
3415,Maruti Alto 800,10-Jul-05,45076,1,PETROL,TS-09,Manual,HatchBack,321000,,,,,,,,
3416,Maruti Alto 800,07-Jul-05,73944,1,PETROL,TS-07,Manual,HatchBack,271000,,,,,,,,
3417,Maruti Alto 800,10-Jul-05,95385,1,PETROL,GJ-26,Manual,HatchBack,327000,,,,,,,,
3418,Maruti Alto 800,06-Jul-05,85119,1,PETROL,WB-24,Manual,HatchBack,172650,,,,,,,,
3419,Maruti Alto 800,10-Jul-05,55658,1,PETROL,GJ-03,Manual,HatchBack,324000,,,,,,,,
3420,Maruti Alto 800,10-Jul-05,40069,2,PETROL,MH-40,Manual,HatchBack,292000,,,,,,,,
3421,Maruti Alto 800,09-Jul-05,41572,1,PETROL,MH-03,Manual,HatchBack,278000,,,,,,,,
3422,Maruti Alto 800,10-Jul-05,12443,1,PETROL,GJ-03,Manual,HatchBack,334000,,,,,,,,
3423,Maruti Alto 800,04-Jul-05,68473,1,PETROL,WB-12,Manual,HatchBack,189000,,,,,,,,
3424,Maruti Alto 800,10-Jul-05,52646,1,PETROL,GJ-38,Manual,HatchBack,321000,,,,,,,,
3425,Maruti Alto 800,09-Jul-05,68031,1,CNG,DL-3C,Manual,HatchBack,318000,,,,,,,,
3426,Maruti Alto 800,06-Jul-05,55158,1,PETROL,KA-27,Manual,HatchBack,285000,,,,,,,,
3427,Maruti Alto 800,06-Jul-05,80719,1,CNG,MH-12,Manual,HatchBack,302000,,,,,,,,
3428,Maruti Alto 800,06-Jul-05,58874,1,PETROL,MH-15,Manual,HatchBack,230000,,,,,,,,
3429,Maruti Alto 800,08-Jul-05,50152,1,PETROL,TN-10,Manual,HatchBack,309000,,,,,,,,
3430,Maruti Alto 800,09-Jul-05,84597,1,PETROL,TS-32,Manual,HatchBack,295000,,,,,,,,
3431,Maruti Alto 800,09-Jul-05,31214,1,PETROL,KL-01,Manual,HatchBack,310000,,,,,,,,
3432,Maruti Alto 800,10-Jul-05,60593,1,PETROL,GJ-16,Manual,HatchBack,271000,,,,,,,,
3433,Maruti Alto 800,05-Jul-05,50843,1,PETROL,KL-01,Manual,HatchBack,251000,,,,,,,,
3434,Maruti Alto 800,11-Jul-05,76615,1,PETROL,MH-41,Manual,HatchBack,299000,,,,,,,,
3435,Maruti Alto 800,07-Jul-05,16285,1,PETROL,MP-04,Manual,HatchBack,306000,,,,,,,,
3436,Maruti Alto 800,08-Jul-05,24378,1,PETROL,MH-12,Manual,HatchBack,352000,,,,,,,,
3437,Maruti Alto 800,10-Jul-05,15793,1,PETROL,PB-91,Manual,HatchBack,343000,,,,,,,,
3438,Maruti Alto 800,04-Jul-05,55429,2,PETROL,KA-51,Manual,HatchBack,246000,,,,,,,,
3439,Maruti Alto 800,09-Jul-05,37743,1,PETROL,MH-14,Manual,HatchBack,319000,,,,,,,,
3440,Maruti Alto 800,07-Jul-05,62554,1,PETROL,KA-50,Manual,HatchBack,294000,,,,,,,,
3441,Maruti Alto 800,08-Jul-05,65374,1,PETROL,MH-49,Manual,HatchBack,266000,,,,,,,,
3442,Maruti Alto 800,08-Jul-05,35847,1,PETROL,MH-48,Manual,HatchBack,264000,,,,,,,,
3443,Maruti Alto 800,08-Jul-05,32396,1,PETROL,HR-26,Manual,HatchBack,253000,,,,,,,,
3444,Maruti Alto 800,08-Jul-05,68645,1,PETROL,TN-14,Manual,HatchBack,295000,,,,,,,,
3445,Maruti Alto 800,09-Jul-05,26737,1,PETROL,TN-22,Manual,HatchBack,311000,,,,,,,,
3446,Maruti Alto 800,09-Jul-05,22780,1,PETROL,UP-16,Manual,HatchBack,301000,,,,,,,,
3447,Maruti Alto 800,06-Jul-05,46318,1,PETROL,WB-08,Manual,HatchBack,186000,,,,,,,,
3448,Maruti Alto 800,09-Jul-05,25202,2,PETROL,TN-02,Manual,HatchBack,301000,,,,,,,,
3449,Maruti Alto 800,04-Jul-05,21178,1,PETROL,KA-51,Manual,HatchBack,270000,,,,,,,,
3450,Maruti Alto 800,05-Jul-05,59903,1,PETROL,MP-04,Manual,HatchBack,221000,,,,,,,,
3451,Maruti Alto 800,09-Jul-05,50948,2,PETROL,TN-05,Manual,HatchBack,304000,,,,,,,,
3452,Maruti Alto 800,06-Jul-05,30172,1,PETROL,TN-05,Manual,HatchBack,282000,,,,,,,,
3453,Maruti Alto 800,08-Jul-05,59281,2,CNG,MH-48,Manual,HatchBack,282000,,,,,,,,
3454,Maruti Alto 800,08-Jul-05,88255,2,PETROL,KA-41,Manual,HatchBack,278000,,,,,,,,
3455,Maruti Alto 800,09-Jul-05,58647,1,PETROL,TS-07,Manual,HatchBack,335000,,,,,,,,
3456,Maruti Alto 800,09-Jul-05,26215,1,PETROL,KA-51,Manual,HatchBack,353000,,,,,,,,
3457,Maruti Alto 800,07-Jul-05,79566,2,PETROL,KA-03,Manual,HatchBack,289000,,,,,,,,
3458,Maruti Alto 800,05-Jul-05,76653,2,PETROL,MH-06,Manual,HatchBack,233000,,,,,,,,
3459,Maruti Alto 800,07-Jul-05,84920,2,CNG,GJ-05,Manual,HatchBack,228000,,,,,,,,
3460,Maruti Alto 800,07-Jul-05,62630,1,PETROL,WB-08,Manual,HatchBack,219000,,,,,,,,
3461,Maruti Alto 800,06-Jul-05,48946,2,PETROL,KA-05,Manual,HatchBack,256000,,,,,,,,
3462,Maruti Alto 800,10-Jul-05,30046,2,PETROL,TN-22,Manual,HatchBack,309000,,,,,,,,
3463,Maruti Alto 800,08-Jul-05,36206,1,PETROL,WB-02,Manual,HatchBack,229000,,,,,,,,
3464,Maruti Alto 800,09-Jul-05,78969,1,PETROL,TS-15,Manual,HatchBack,337000,,,,,,,,
3465,Maruti Alto 800,06-Jul-05,54690,1,PETROL,MP-09,Manual,HatchBack,233800,,,,,,,,
3466,Maruti Alto 800,10-Jul-05,41768,1,PETROL,UP-14,Manual,HatchBack,314000,,,,,,,,
3467,Maruti Alto 800,06-Jul-05,29368,2,PETROL,DL-8C,Manual,HatchBack,258000,,,,,,,,
3468,Maruti Alto 800,07-Jul-05,38257,2,PETROL,KA-04,Manual,HatchBack,295000,,,,,,,,
3469,Maruti Alto 800,09-Jul-05,41690,2,PETROL,KA-53,Manual,HatchBack,337000,,,,,,,,
3470,Maruti Alto 800,05-Jul-05,31201,1,PETROL,MH-14,Manual,HatchBack,215000,,,,,,,,
3471,Maruti Alto 800,10-Jul-05,63178,1,PETROL,TS-08,Manual,HatchBack,300000,,,,,,,,
3472,Maruti Alto 800,07-Jul-05,44787,1,PETROL,KA-05,Manual,HatchBack,284000,,,,,,,,
3473,Maruti Alto 800,08-Jul-05,46671,1,PETROL,GJ-10,Manual,HatchBack,253000,,,,,,,,
3474,Maruti Alto 800,08-Jul-05,91603,2,PETROL,TS-08,Manual,HatchBack,294000,,,,,,,,
3475,Maruti Alto 800,11-Jul-05,57216,1,PETROL,KL-55,Manual,HatchBack,318000,,,,,,,,
3476,Maruti Alto 800,10-Jul-05,55479,1,PETROL,MH-16,Manual,HatchBack,318000,,,,,,,,
3477,Maruti Alto 800,10-Jul-05,26047,2,PETROL,CH-01,Manual,HatchBack,307000,,,,,,,,
3478,Maruti Alto 800,10-Jul-05,18486,1,PETROL,DL-6C,Manual,HatchBack,311000,,,,,,,,
3479,Maruti Alto 800,10-Jul-05,20539,1,PETROL,TN-06,Manual,HatchBack,346000,,,,,,,,
3480,Maruti Alto 800,09-Jul-05,51759,1,PETROL,RJ-14,Manual,HatchBack,279000,,,,,,,,
3481,Maruti Alto 800,07-Jul-05,25454,2,PETROL,KL-01,Manual,HatchBack,281000,,,,,,,,
3482,Maruti Alto 800,06-Jul-05,83937,1,PETROL,MP-09,Manual,HatchBack,233000,,,,,,,,
3483,Maruti Alto 800,09-Jul-05,39006,2,PETROL,PB-10,Manual,HatchBack,316000,,,,,,,,
3484,Maruti Alto 800,06-Jul-05,8835,1,PETROL,WB-02,Manual,HatchBack,226000,,,,,,,,
3485,Maruti Alto 800,10-Jul-05,62659,1,PETROL,UP-32,Manual,HatchBack,291000,,,,,,,,
3486,Maruti Alto 800,10-Jul-05,36128,2,PETROL,BR-31,Manual,HatchBack,295000,,,,,,,,
3487,Maruti Alto 800,09-Jul-05,36339,1,PETROL,WB-02,Manual,HatchBack,263000,,,,,,,,
3488,Maruti Alto 800,09-Jul-05,36200,1,PETROL,TS-07,Manual,HatchBack,345000,,,,,,,,
3489,Maruti Alto 800,09-Jul-05,117467,1,PETROL,,Manual,HatchBack,338000,,,,,,,,
3490,Maruti Alto K10,09-Jul-05,45785,1,PETROL,DL-9C,Manual,HatchBack,347000,,,,,,,,
3491,Maruti Alto K10,02-Jul-05,54671,1,PETROL,KA-03,Manual,HatchBack,233000,,,,,,,,
3492,Maruti Alto K10,02-Jul-05,60180,2,PETROL,HR-20,Manual,HatchBack,177000,,,,,,,,
3493,Maruti Alto K10,07-Jul-05,61108,1,PETROL,CH-01,Manual,HatchBack,281000,,,,,,,,
3494,Maruti Alto K10,07-Jul-05,30751,1,PETROL,KA-03,Manual,HatchBack,341000,,,,,,,,
3495,Maruti Alto K10,11-Jul-05,26520,2,PETROL,UP-32,Automatic,HatchBack,387000,,,,,,,,
3496,Maruti Alto K10,08-Jul-05,55446,1,PETROL,HR-26,Manual,HatchBack,326000,,,,,,,,
3497,Maruti Alto K10,08-Jul-05,29034,2,CNG,PB-13,Manual,HatchBack,335000,,,,,,,,
3498,Maruti Alto K10,11-Jul-05,33197,1,PETROL,UP-78,Manual,HatchBack,334000,,,,,,,,
3499,Maruti Alto K10,04-Jul-05,57050,1,PETROL,KA-04,Manual,HatchBack,247000,,,,,,,,
3500,Maruti Alto K10,09-Jul-05,30446,2,PETROL,DL-9C,Manual,HatchBack,305000,,,,,,,,
3501,Maruti Alto K10,05-Jul-05,62437,2,PETROL,AP-28,Manual,HatchBack,239000,,,,,,,,
3502,Maruti Alto K10,09-Jul-05,34853,1,PETROL,HR-26,Manual,HatchBack,352000,,,,,,,,
3503,Maruti Alto K10,10-Jul-05,92090,1,PETROL,TS-07,Manual,HatchBack,311000,,,,,,,,
3504,Maruti Alto K10,04-Jul-05,30029,1,PETROL,HR-23,Manual,HatchBack,201650,,,,,,,,
3505,Maruti Alto K10,07-Jul-05,110874,1,PETROL,,Manual,HatchBack,239000,,,,,,,,
3506,Maruti Alto K10,06-Jul-05,46041,1,PETROL,HR-26,Manual,HatchBack,271000,,,,,,,,
3507,Maruti Alto K10,03-Jul-05,23584,1,PETROL,DL-8C,Manual,HatchBack,188000,,,,,,,,
3508,Maruti Alto K10,03-Jul-05,39093,1,PETROL,DL-12,Manual,HatchBack,168000,,,,,,,,
3509,Maruti Alto K10,06-Jul-05,40255,2,PETROL,BR-01,Manual,HatchBack,201000,,,,,,,,
3510,Maruti Alto K10,05-Jul-05,48471,2,PETROL,AP-28,Manual,HatchBack,242200,,,,,,,,
3511,Maruti Alto K10,02-Jul-05,37141,1,PETROL,DL-4C,Manual,HatchBack,164000,,,,,,,,
3512,Maruti Alto K10,09-Jul-05,38655,2,PETROL,KA-01,Manual,HatchBack,355000,,,,,,,,
3513,Maruti Alto K10,03-Jul-05,68730,2,PETROL,KA-53,Manual,HatchBack,248000,,,,,,,,
3514,Maruti Alto K10,06-Jul-05,64158,1,PETROL,DL-1C,Manual,HatchBack,243000,,,,,,,,
3515,Maruti Alto K10,03-Jul-05,42709,1,PETROL,WB-06,Manual,HatchBack,150000,,,,,,,,
3516,Maruti Alto K10,07-Jul-05,36627,1,PETROL,HR-03,Manual,HatchBack,302000,,,,,,,,
3517,Maruti Alto K10,10-Jul-05,89919,1,PETROL,KA-04,Manual,HatchBack,333000,,,,,,,,
3518,Maruti Alto K10,06-Jul-05,21670,1,PETROL,DL-1C,Manual,HatchBack,237350,,,,,,,,
3519,Maruti Alto K10,03-Jul-05,25928,1,PETROL,KA-05,Manual,HatchBack,248000,,,,,,,,
3520,Maruti Alto K10,10-Jul-05,47248,1,PETROL,PB-19,Manual,HatchBack,375000,,,,,,,,
3521,Maruti Alto K10,07-Jul-05,29293,1,PETROL,DL-3C,Automatic,HatchBack,343000,,,,,,,,
3522,Maruti Alto K10,11-Jul-05,56506,1,CNG,HR-26,Manual,HatchBack,378000,,,,,,,,
3523,Maruti Alto K10,10-Jul-05,66802,1,PETROL,GJ-01,Manual,HatchBack,342000,,,,,,,,
3524,Maruti Alto K10,05-Jul-05,85808,1,PETROL,KL-22,Manual,HatchBack,243000,,,,,,,,
3525,Maruti Alto K10,04-Jul-05,92682,2,PETROL,KL-02,Manual,HatchBack,206000,,,,,,,,
3526,Maruti Alto K10,07-Jul-05,46499,2,PETROL,PB-09,Manual,HatchBack,261000,,,,,,,,
3527,Maruti Alto K10,10-Jul-05,3504,1,PETROL,MH-03,Manual,HatchBack,366000,,,,,,,,
3528,Maruti Alto K10,07-Jul-05,46720,2,PETROL,KA-03,Manual,HatchBack,334000,,,,,,,,
3529,Maruti Alto K10,08-Jul-05,51825,1,PETROL,TN-10,Manual,HatchBack,306000,,,,,,,,
3530,Maruti Alto K10,03-Jul-05,84199,2,PETROL,HR-26,Manual,HatchBack,168000,,,,,,,,
3531,Maruti Alto K10,10-Jul-05,24379,1,PETROL,TS-11,Manual,HatchBack,356000,,,,,,,,
3532,Maruti Alto K10,09-Jul-05,28200,1,PETROL,TS-08,Automatic,HatchBack,364000,,,,,,,,
3533,Maruti Alto K10,08-Jul-05,22747,2,PETROL,DL-1C,Manual,HatchBack,290000,,,,,,,,
3534,Maruti Alto K10,07-Jul-05,44589,1,PETROL,KL-39,Manual,HatchBack,320000,,,,,,,,
3535,Maruti Alto K10,09-Jul-05,35112,2,PETROL,KA-22,Manual,HatchBack,345000,,,,,,,,
3536,Maruti Alto K10,03-Jul-05,63122,1,PETROL,BR-01,Manual,HatchBack,163000,,,,,,,,
3537,Maruti Alto K10,02-Jul-05,29255,1,PETROL,DL-5C,Manual,HatchBack,181000,,,,,,,,
3538,Maruti Alto K10,03-Jul-05,15985,1,PETROL,DL-8C,Manual,HatchBack,196000,,,,,,,,
3539,Maruti Alto K10,06-Jul-05,70060,1,PETROL,MH-43,Manual,HatchBack,209000,,,,,,,,
3540,Maruti Alto K10,10-Jul-05,18367,2,PETROL,TN-04,Manual,HatchBack,347000,,,,,,,,
3541,Maruti Alto K10,09-Jul-05,59323,1,PETROL,UP-32,Manual,HatchBack,294250,,,,,,,,
3542,Maruti Alto K10,11-Jul-05,61935,1,CNG,HR-51,Manual,HatchBack,387000,,,,,,,,
3543,Maruti Alto K10,08-Jul-05,18822,2,PETROL,MH-43,Manual,HatchBack,324000,,,,,,,,
3544,Maruti Alto K10,08-Jul-05,65602,2,CNG,MH-14,Manual,HatchBack,310000,,,,,,,,
3545,Maruti Alto K10,05-Jul-05,32789,1,PETROL,MH-12,Manual,HatchBack,268000,,,,,,,,
3546,Maruti Alto K10,09-Jul-05,20659,2,PETROL,KA-04,Manual,HatchBack,381000,,,,,,,,
3547,Maruti Alto K10,14-Jul-05,2924,1,PETROL,TS-08,Manual,HatchBack,515700,,,,,,,,
3548,Maruti Alto K10,06-Jul-05,47899,1,PETROL,HR-36,Manual,HatchBack,273000,,,,,,,,
3549,Maruti Alto K10,09-Jul-05,45497,1,PETROL,KA-02,Manual,HatchBack,380000,,,,,,,,
3550,Maruti Alto K10,08-Jul-05,59423,1,PETROL,HR-36,Manual,HatchBack,321000,,,,,,,,
3551,Maruti Alto K10,09-Jul-05,31241,1,PETROL,DL-5C,Manual,HatchBack,308000,,,,,,,,
3552,Maruti Alto K10,07-Jul-05,60971,1,PETROL,KL-05,Manual,HatchBack,296000,,,,,,,,
3553,Maruti Alto K10,06-Jul-05,42036,1,PETROL,WB-24,Manual,HatchBack,243000,,,,,,,,
3554,Maruti Alto K10,05-Jul-05,78187,1,PETROL,KL-08,Manual,HatchBack,226000,,,,,,,,
3555,Maruti Alto K10,10-Jul-05,34240,1,PETROL,KA-68,Manual,HatchBack,385000,,,,,,,,
3556,Maruti Alto K10,06-Jul-05,32940,2,PETROL,MH-12,Manual,HatchBack,277000,,,,,,,,
3557,Maruti Alto K10,02-Jul-05,79011,1,PETROL,DL-9C,Manual,HatchBack,166000,,,,,,,,
3558,Maruti Alto K10,02-Jul-05,53614,1,PETROL,MH-14,Manual,HatchBack,171000,,,,,,,,
3559,Maruti Alto K10,09-Jul-05,63016,1,PETROL,MH-14,Automatic,HatchBack,355000,,,,,,,,
3560,Maruti Alto K10,07-Jul-05,58475,1,PETROL,HR-51,Manual,HatchBack,241000,,,,,,,,
3561,Maruti Alto K10,10-Jul-05,28971,1,PETROL,KL-39,Automatic,HatchBack,412000,,,,,,,,
3562,Maruti Alto K10,09-Jul-05,44648,2,PETROL,TN-63,Manual,HatchBack,358000,,,,,,,,
3563,Maruti Alto K10,10-Jul-05,29526,2,PETROL,WB-24,Automatic,HatchBack,325000,,,,,,,,
3564,Maruti Alto K10,04-Jul-05,52076,1,PETROL,KA-04,Manual,HatchBack,253000,,,,,,,,
3565,Maruti Alto K10,11-Jul-05,12639,2,PETROL,MH-01,Automatic,HatchBack,395000,,,,,,,,
3566,Maruti Alto K10,09-Jul-05,65463,1,PETROL,MP-37,Manual,HatchBack,334000,,,,,,,,
3567,Maruti Alto K10,05-Jul-05,55611,1,PETROL,MH-12,Manual,HatchBack,253000,,,,,,,,
3568,Maruti Alto K10,08-Jul-05,34949,1,PETROL,CH-01,Manual,HatchBack,326000,,,,,,,,
3569,Maruti Alto K10,03-Jul-05,76371,2,PETROL,TN-02,Manual,HatchBack,242000,,,,,,,,
3570,Maruti Alto K10,10-Jul-05,46731,1,PETROL,MH-05,Manual,HatchBack,374000,,,,,,,,
3571,Maruti Alto K10,11-Jul-05,28315,1,PETROL,GJ-05,Manual,HatchBack,381000,,,,,,,,
3572,Maruti Alto K10,10-Jul-05,35434,1,PETROL,TS-08,Manual,HatchBack,379000,,,,,,,,
3573,Maruti Alto K10,07-Jul-05,36019,2,CNG,HR-51,Automatic,HatchBack,309000,,,,,,,,
3574,Maruti Alto K10,10-Jul-05,29010,2,PETROL,PB-11,Manual,HatchBack,368000,,,,,,,,
3575,Maruti Alto K10,09-Jul-05,47967,2,PETROL,HR-36,Manual,HatchBack,359000,,,,,,,,
3576,Maruti Alto K10,07-Jul-05,14766,2,PETROL,CH-01,Manual,HatchBack,302000,,,,,,,,
3577,Maruti Alto K10,09-Jul-05,74155,2,PETROL,PB-08,Manual,HatchBack,341000,,,,,,,,
3578,Maruti Alto K10,10-Jul-05,32278,1,PETROL,KA-51,Manual,HatchBack,390000,,,,,,,,
3579,Maruti Alto K10,09-Jul-05,28383,2,PETROL,TN-12,Manual,HatchBack,362000,,,,,,,,
3580,Maruti Alto K10,09-Jul-05,44338,2,PETROL,UP-32,Manual,HatchBack,280000,,,,,,,,
3581,Maruti Alto K10,09-Jul-05,57632,1,PETROL,KA-50,Manual,HatchBack,362000,,,,,,,,
3582,Maruti Alto K10,04-Jul-05,42619,1,PETROL,KL-40,Manual,HatchBack,248000,,,,,,,,
3583,Maruti Alto K10,09-Jul-05,54233,1,PETROL,MP-04,Manual,HatchBack,371000,,,,,,,,
3584,Maruti Alto K10,04-Jul-05,51033,2,PETROL,TN-05,Manual,HatchBack,236000,,,,,,,,
3585,Maruti Alto K10,07-Jul-05,69770,1,CNG,DL-9C,Manual,HatchBack,295000,,,,,,,,
3586,Maruti Alto K10,02-Jul-05,82999,1,PETROL,KL-07,Manual,HatchBack,175000,,,,,,,,
3587,Maruti Alto K10,11-Jul-05,32334,2,PETROL,KA-52,Manual,HatchBack,378000,,,,,,,,
3588,Maruti Alto K10,06-Jul-05,53179,2,PETROL,TS-07,Manual,HatchBack,299000,,,,,,,,
3589,Maruti Alto K10,05-Jul-05,75895,2,PETROL,MH-14,Manual,HatchBack,235000,,,,,,,,
3590,Maruti Alto K10,09-Jul-05,65742,1,PETROL,GJ-24,Manual,HatchBack,334000,,,,,,,,
3591,Maruti Alto K10,06-Jul-05,59394,1,PETROL,KA-05,Manual,HatchBack,313000,,,,,,,,
3592,Maruti Alto K10,08-Jul-05,51321,1,PETROL,TS-07,Automatic,HatchBack,371000,,,,,,,,
3593,Maruti Alto K10,08-Jul-05,39242,1,PETROL,PB-65,Manual,HatchBack,313000,,,,,,,,
3594,Maruti Alto K10,04-Jul-05,57513,1,PETROL,KA-53,Manual,HatchBack,258000,,,,,,,,
3595,Maruti Alto K10,08-Jul-05,48115,2,PETROL,MH-10,Manual,HatchBack,276000,,,,,,,,
3596,Maruti Alto K10,09-Jul-05,48220,1,PETROL,PB-65,Manual,HatchBack,362000,,,,,,,,
3597,Maruti Alto K10,10-Jul-05,31604,2,PETROL,KA-01,Manual,HatchBack,374000,,,,,,,,
3598,Maruti Alto K10,08-Jul-05,102185,1,PETROL,,Manual,HatchBack,300000,,,,,,,,
3599,Maruti Alto K10,07-Jul-05,24361,2,PETROL,DL-3C,Automatic,HatchBack,303000,,,,,,,,
3600,Maruti Alto K10,02-Jul-05,41987,1,PETROL,KA-25,Manual,HatchBack,234000,,,,,,,,
3601,Maruti Alto K10,10-Jul-05,54611,1,PETROL,TS-15,Manual,HatchBack,377000,,,,,,,,
3602,Maruti Alto K10,09-Jul-05,28134,2,PETROL,KA-50,Manual,HatchBack,347000,,,,,,,,
3603,Maruti Alto K10,04-Jul-05,35297,1,PETROL,DL-9C,Manual,HatchBack,196000,,,,,,,,
3604,Maruti Alto K10,09-Jul-05,44351,1,PETROL,MH-12,Automatic,HatchBack,383000,,,,,,,,
3605,Maruti Alto K10,09-Jul-05,74340,2,PETROL,TS-10,Manual,HatchBack,326000,,,,,,,,
3606,Maruti Alto K10,02-Jul-05,52162,1,PETROL,DL-2C,Manual,HatchBack,170000,,,,,,,,
3607,Maruti Alto K10,08-Jul-05,44754,2,PETROL,TN-04,Manual,HatchBack,285000,,,,,,,,
3608,Maruti Alto K10,06-Jul-05,51156,1,PETROL,UP-32,Manual,HatchBack,254000,,,,,,,,
3609,Maruti Alto K10,06-Jul-05,50930,2,PETROL,MH-12,Manual,HatchBack,268000,,,,,,,,
3610,Maruti Alto K10,08-Jul-05,45421,1,PETROL,DL-8C,Manual,HatchBack,320000,,,,,,,,
3611,Maruti Alto K10,08-Jul-05,75196,1,PETROL,RJ-40,Automatic,HatchBack,325000,,,,,,,,
3612,Maruti Alto K10,08-Jul-05,90397,1,PETROL,UP-16,Manual,HatchBack,293000,,,,,,,,
3613,Maruti Alto K10,09-Jul-05,42668,1,PETROL,DL-6C,Manual,HatchBack,336000,,,,,,,,
3614,Maruti Alto K10,10-Jul-05,29096,1,PETROL,WB-20,Automatic,HatchBack,343000,,,,,,,,
3615,Maruti Alto K10,10-Jul-05,24983,1,PETROL,TS-08,Manual,HatchBack,361000,,,,,,,,
3616,Maruti Alto K10,03-Jul-05,69551,1,PETROL,KA-01,Manual,HatchBack,248000,,,,,,,,
3617,Maruti Alto K10,03-Jul-05,34622,1,PETROL,BR-01,Manual,HatchBack,176000,,,,,,,,
3618,Maruti Alto K10,02-Jul-05,42373,2,PETROL,DL-12,Manual,HatchBack,175000,,,,,,,,
3619,Maruti Alto K10,03-Jul-05,48487,1,PETROL,MH-12,Manual,HatchBack,186000,,,,,,,,
3620,Maruti Alto K10,07-Jul-05,53484,1,PETROL,KA-02,Manual,HatchBack,340000,,,,,,,,
3621,Maruti Alto K10,06-Jul-05,61596,1,PETROL,HR-26,Automatic,HatchBack,294000,,,,,,,,
3622,Maruti Alto K10,07-Jul-05,46998,2,PETROL,MH-47,Manual,HatchBack,303000,,,,,,,,
3623,Maruti Alto K10,09-Jul-05,39922,2,PETROL,UP-32,Automatic,HatchBack,298000,,,,,,,,
3624,Maruti Alto K10,04-Jul-05,60223,2,PETROL,MH-04,Manual,HatchBack,165000,,,,,,,,
3625,Maruti Alto K10,04-Jul-05,44094,2,PETROL,KL-01,Manual,HatchBack,225000,,,,,,,,
3626,Maruti Alto K10,04-Jul-05,96133,2,PETROL,MH-31,Manual,HatchBack,183000,,,,,,,,
3627,Maruti Alto K10,10-Jul-05,66286,1,PETROL,DL-14,Manual,HatchBack,344000,,,,,,,,
3628,Maruti Alto K10,08-Jul-05,32031,1,PETROL,HR-36,Manual,HatchBack,341000,,,,,,,,
3629,Maruti Alto K10,08-Jul-05,45652,1,PETROL,DL-14,Automatic,HatchBack,337000,,,,,,,,
3630,Maruti Alto K10,10-Jul-05,72531,1,PETROL,MP-04,Manual,HatchBack,378000,,,,,,,,
3631,Maruti Alto K10,02-Jul-05,95418,2,PETROL,MH-14,Manual,HatchBack,166000,,,,,,,,
3632,Maruti Alto K10,10-Jul-05,90092,1,PETROL,HR-03,Manual,HatchBack,332000,,,,,,,,
3633,Maruti Alto K10,07-Jul-05,104029,1,PETROL,,Manual,HatchBack,281000,,,,,,,,
3634,Maruti Alto K10,07-Jul-05,59672,2,PETROL,TN-07,Manual,HatchBack,296000,,,,,,,,
3635,Maruti Alto K10,09-Jul-05,27720,2,PETROL,KA-19,Manual,HatchBack,366000,,,,,,,,
